"Index" "date" "AAPL.Open" "AAPL.High" "AAPL.Low" "AAPL.Close" "AAPL.Volume" "AAPL.Adjusted" "macd" "signal"
441 2008-10-01 111.919998 112.359995 107.390001 109.120001 324121000 14.436409 -9.2150780951418 -7.0819892859545
442 2008-10-02 108.010002 108.79 99.999999 100.100001 402341100 13.243077 -9.81943430122769 -7.62947828900914
443 2008-10-03 103.999997 106.500001 94.649997 97.069999 573599600 12.842212 -10.4783492772093 -8.19925248664917
444 2008-10-06 91.960002 98.779998 87.540001 98.140003 526854300 12.983772 -11.7188430175582 -8.90317059283097
445 2008-10-07 100.479997 101.5 88.95 89.159998 469693000 11.795731 -12.0591137290409 -9.53435922007295
446 2008-10-08 85.909997 96.330002 85.679998 89.789999 551935300 11.879079 -13.2476177851334 -10.277010933085
447 2008-10-09 93.35 95.800003 86.599999 88.740002 404345900 11.740166 -13.5816497683296 -10.937938700134
448 2008-10-10 85.699999 99.999999 85.000003 96.799999 554824900 12.806492 -14.3015656458559 -11.6106640892783
449 2008-10-13 104.550003 110.53 101.020002 110.26 384769000 14.587229 -13.3521520291482 -11.9589616772523
450 2008-10-14 116.260004 116.399994 103.139997 104.079999 495248600 13.769625 -11.5907373957347 -11.8853168209488
451 2008-10-15 103.84 106.999999 97.889997 97.949999 396043900 12.958635 -10.9881885664444 -11.7058911700479
452 2008-10-16 99.77 103.429997 91.739997 101.890002 495130300 13.479891 -10.6997435227667 -11.5046616405917
453 2008-10-17 99.600003 102.039999 85.890003 97.4 440556900 12.885871 -10.3764595552827 -11.2790212235299
454 2008-10-20 99.780001 100.03 93.64 98.439997 387292500 13.023461 -10.0013432942875 -11.0234856376814
455 2008-10-21 96.950003 97.899998 91.159997 91.489998 548415000 12.103987 -9.81807251974954 -10.782403014095
456 2008-10-22 97.369999 101.250001 92.929997 96.870001 562202200 12.815753 -9.54212768443616 -10.5343479481633
457 2008-10-23 96.509999 99.250002 91.900001 98.229999 418857600 12.995678 -9.29325746984333 -10.2861298524993
458 2008-10-24 90.329998 97.899998 90.11 96.380003 397514600 12.750927 -9.48882161989707 -10.1266682059788
459 2008-10-27 95.07 97.629998 91.86 92.089998 302192800 12.183366 -9.17660563110034 -9.93665569100313
460 2008-10-28 95.430001 100.499997 92.369998 99.909997 408533300 13.21794 -8.80592268814191 -9.71050909043089
461 2008-10-29 100.859999 109.539997 99.939998 104.550003 487744600 13.831805 -7.98437905087125 -9.36528308251896
462 2008-10-30 108.23 112.190004 107.61 111.039998 409522400 14.690422 -6.66320723342477 -8.82486791270012
463 2008-10-31 107.400002 110.779999 105.140003 107.589999 414939000 14.233992 -5.61804127343104 -8.18350258484631
464 2008-11-03 105.930001 109.1 104.859997 106.959998 264484500 14.150644 -4.84963961278986 -7.51672999043502
465 2008-11-04 109.990001 111.790002 106.669998 110.989997 349670300 14.683807 -3.87828015448484 -6.78904002324498
466 2008-11-05 108.910003 109.720001 102.990001 103.300001 314113800 13.666432 -3.15746756252897 -6.06272553110178
467 2008-11-06 101.050003 102.780003 98 99.099998 329768600 13.110778 -3.15775490622998 -5.48173140612742
468 2008-11-07 99.240002 99.850002 95.720001 98.239999 273813400 12.997001 -3.26352040464197 -5.03808920583033
469 2008-11-10 100.170003 100.400002 94.5 95.879998 280955500 12.684777 -3.24016824425702 -4.67850501351567
470 2008-11-11 94.81 97.170001 92.260002 94.77 306134500 12.537926 -3.60557911877918 -4.46391983456837
471 2008-11-12 92.429999 93.239998 90.009997 90.12 294744100 11.922738 -4.04770018260163 -4.38067590417502
472 2008-11-13 89.870001 96.439998 86.02 96.439998 463521800 12.758864 -4.5649769915456 -4.41753612164914
473 2008-11-14 93.760003 93.990002 89.999997 90.240003 351316700 11.938614 -4.61562733686859 -4.45715436469303
474 2008-11-17 88.480002 90.550003 87.260001 88.140001 290631600 11.660787 -5.04065241865417 -4.57385397548526
475 2008-11-18 89.640002 90.99 86.859999 89.910002 302423800 11.894956 -5.23298580372558 -4.70568034113332
476 2008-11-19 89.439998 91.58 86.209997 86.289999 292975200 11.416035 -5.34938142686432 -4.83442055827952
477 2008-11-20 85.240002 86.450003 80.000002 80.49 429203600 10.648704 -5.74366872219291 -5.0162701910622
478 2008-11-21 81.929999 84.120003 79.140002 82.580001 392317800 10.925208 -6.2882245410249 -5.27066106105474
479 2008-11-24 85.210001 94.79 84.839999 92.949998 360564400 12.297142 -6.37641083332244 -5.49181101550828
480 2008-11-25 94.630003 94.709998 88.160002 90.800002 308823200 12.012701 -5.55576764368182 -5.50460234114299
481 2008-11-26 89.920002 95.249997 89.85 94.999998 224959000 12.568354 -5.25837446733255 -5.4553567663809
482 2008-11-28 94.699998 94.759999 91.86 92.669998 74443600 12.260099 -4.55018082806098 -5.27432157871692
483 2008-12-01 91.3 92.270002 88.919999 88.929999 230941900 11.765303 -4.23762813835272 -5.06698289064408
484 2008-12-02 90.029998 92.649998 86.499997 92.47 287180600 12.23364 -4.05526166198933 -4.86463864491313
485 2008-12-03 89.399997 96.23 88.800003 95.899999 334670000 12.687423 -3.92228662518949 -4.6761682409684
486 2008-12-04 94.429998 95.210003 89.060002 91.410003 272842500 12.093403 -3.33583498897571 -4.40810159056986
487 2008-12-05 90.349998 94.49 88.859998 94.000002 260948800 12.436056 -3.19253861135887 -4.16498899472766
488 2008-12-08 97.279997 100.799997 95.800003 99.719999 296285500 13.192803 -2.44314537292195 -3.82062027036652
489 2008-12-09 98.040001 103.600001 97.210002 100.06 300874000 13.237785 -1.76500406806283 -3.40949702990578
490 2008-12-10 97.869997 99.490001 96.499999 98.209998 234511900 12.993032 -1.23018963649346 -2.97363555122332
491 2008-12-11 97.349998 101.240001 94.830001 94.999998 260154300 12.568354 -0.84261264808011 -2.54743097059468
492 2008-12-12 92.800001 99.000003 92.530002 98.27 260293600 13.000971 -0.914147549676836 -2.22077428641111
493 2008-12-15 95.990001 96.209999 92.999999 94.749999 222939500 12.53528 -0.690164246922531 -1.91465227851339
494 2008-12-16 93.980001 96.479999 92.75 95.430001 273376600 12.625243 -0.676586730581308 -1.66703916892698
495 2008-12-17 91.030001 91.100002 88.019999 89.159998 323465100 11.795731 -0.908309820009212 -1.51529329914342
496 2008-12-18 89.310001 90.830003 88.440001 89.429997 214354000 11.831452 -1.22792677573281 -1.4578199944613
497 2008-12-19 89.940002 90.939999 88.800003 89.999997 200480000 11.906862 -1.4128800383381 -1.44883200323666
498 2008-12-22 90.019998 90.029998 84.690002 85.74 211185100 11.343271 -1.5363815813665 -1.46634191886263
499 2008-12-23 86.869999 87.870002 85.899997 86.380001 158757900 11.427942 -1.89057398762221 -1.55118833261455
500 2008-12-24 86.140002 86.249998 84.549999 85.039997 67833500 11.250661 -2.21490029708 -1.68393072550764
501 2008-12-26 86.64 87.419998 85.240002 85.810001 77081200 11.352532 -2.40394610048467 -1.82793380050304
502 2008-12-29 86.519998 87.620003 85.069998 86.61 171500000 11.45837 -2.53826271879981 -1.9699995841624
503 2008-12-30 87.419998 88.049999 84.720003 86.289999 241900400 11.416035 -2.53665128855862 -2.08332992504164
504 2008-12-31 85.969998 87.739999 85.339997 85.349998 151885300 11.291674 -2.6376432371132 -2.19419258745595
505 2009-01-02 85.880003 91.040001 85.16 90.750001 186503800 12.006086 -2.69707107445346 -2.29476828485545
506 2009-01-05 93.170003 96.179998 92.709999 94.580002 295402100 12.512789 -2.05862768825212 -2.24754016553479
507 2009-01-06 95.95 97.170001 92.389998 93.02 322327600 12.306404 -1.28983669273596 -2.05599947097502
508 2009-01-07 91.809999 92.500001 90.260003 91.01 188262200 12.040484 -1.0409587254666 -1.85299132187334
509 2009-01-08 90.43 93.150002 90.039998 92.699999 168375200 12.264068 -0.955835344468692 -1.67356012639241
510 2009-01-09 93.209997 93.380001 90.14 90.579997 136711400 11.983595 -0.633545159629156 -1.46555713303976
511 2009-01-12 90.460001 90.99 87.550001 88.66 154429100 11.729582 -0.615584963508775 -1.29556269913356
512 2009-01-13 88.239997 89.739998 86.35 87.709998 199599400 11.603899 -0.790067318579812 -1.19446362302281
513 2009-01-14 86.239998 87.250001 84.720003 85.329997 255416000 11.289028 -1.09605905749089 -1.17478270991643
514 2009-01-15 80.570002 84.120003 80.050003 83.379999 457908500 11.031046 -1.83466865933496 -1.30675989980013
515 2009-01-16 84.3 84.380002 80.399998 82.330002 261906400 10.892133 -2.06414649008043 -1.45823721785619
516 2009-01-20 81.929999 82.000001 78.200001 78.200001 229978700 10.34574 -2.44018699110787 -1.65462717250653
517 2009-01-21 79.390001 82.880001 79.309999 82.83 272317500 10.958282 -2.9479984178633 -1.91330142157788
518 2009-01-22 88.039999 89.999997 85.820002 88.36 352382100 11.689893 -2.51562449705427 -2.03376603667316
519 2009-01-23 86.819998 89.870001 86.499997 88.36 190942500 11.689893 -2.260752921604 -2.07916341365933
520 2009-01-26 88.859998 90.969999 88.299998 89.640002 173059600 11.859235 -1.84720314523161 -2.03277135997379
521 2009-01-27 90.190001 91.549999 89.739998 90.73 154509600 12.00344 -1.38060641647093 -1.90233837127322
522 2009-01-28 92.119999 94.999998 91.499998 94.2 215351500 12.462516 -0.824843306224687 -1.68683935826351
523 2009-01-29 93.090001 94.340003 92.600003 92.999999 148182300 12.303758 -0.295017503074801 -1.40847498722577
524 2009-01-30 92.600003 93.62 90.009997 90.13 162869700 11.924061 0.0768738574188133 -1.11140521829685
525 2009-02-02 89.100003 92.000003 88.899999 91.509998 139561800 12.106633 0.053757531104881 -0.878372668416505
526 2009-02-03 91.920001 93.380001 90.279997 92.979999 149827300 12.301112 0.286530525990703 -0.645392029535064
527 2009-02-04 93.219997 96.25 93.100001 93.549998 202105400 12.376522 0.579881742261534 -0.400337275175744
528 2009-02-05 92.77 97.250003 92.619997 96.459998 187311600 12.76151 0.761860108595913 -0.167897798421413
529 2009-02-06 97.019998 99.999999 96.999997 99.719999 171802400 13.192803 1.26651217210092 0.118984195683054
530 2009-02-09 99.999999 103.000001 99.500001 102.510003 178752700 13.561917 1.89889596826729 0.474966550199901
531 2009-02-10 101.330003 102.510003 97.059999 97.830003 212265200 12.94276 2.47633303179404 0.875239846518729
532 2009-02-11 96.370003 98.31 95.770002 96.82 168743400 12.809138 2.47334539534141 1.19486095628327
533 2009-02-12 95.829997 99.75 95.829997 99.270002 204297100 13.133269 2.39616042306146 1.4351208496389
534 2009-02-13 98.990003 99.939998 98.120003 99.16 152244400 13.118716 2.5730875572884 1.6627141911688
535 2009-02-17 96.870001 97.039998 94.280002 94.530001 169559600 12.506174 2.50246964299248 1.83066528153354
536 2009-02-18 95.049999 95.849998 92.719999 94.369997 171194800 12.485006 2.26599455983152 1.91773113719313
537 2009-02-19 93.370001 94.250001 90.11 90.639998 230701100 11.991533 1.91423814889646 1.9170325395338
538 2009-02-20 89.399997 92.399999 89.000001 91.199998 187579000 12.06562 1.28179154742303 1.78998434111165
539 2009-02-23 91.650002 92.000003 86.509997 86.950001 196745500 11.503352 0.960787326701351 1.62414493822959
540 2009-02-24 87.449999 90.889997 87.000002 90.250003 201776400 11.939937 0.338407724434009 1.36699749547047
541 2009-02-25 89.860001 92.919997 89.25 91.159997 208263300 12.060328 0.0513407613753847 1.10386614865145
542 2009-02-26 92.000003 92.919997 88.96 89.189999 157467100 11.7997 0.0100487994896703 0.885102678819097
543 2009-02-27 87.930003 91.3 87.669997 89.310001 176664600 11.815576 -0.375298633335186 0.633022416388241
544 2009-03-02 88.120001 91.199998 87.669997 87.939997 192732400 11.634327 -0.658563705371318 0.374705192036329
545 2009-03-03 88.929999 90.740001 87.880002 88.37 181085100 11.691216 -0.803452339573418 0.13907368571438
546 2009-03-04 90.180001 92.77 89.449998 91.169997 185350900 12.061651 -0.798573350603271 -0.0484557215491506
547 2009-03-05 90.460001 91.87 88.450002 88.839997 176724800 11.753396 -0.761130781621033 -0.190990733563527
548 2009-03-06 88.339999 88.400001 82.330002 85.300003 252786800 11.28506 -0.909966941922569 -0.334785975235335
549 2009-03-09 84.179997 87.600002 82.570001 83.11 174574400 10.995326 -1.38670992142329 -0.545170764472926
550 2009-03-10 84.87 89.169998 84.360002 88.629999 211064700 11.725613 -1.68756317057166 -0.773649245692673
551 2009-03-11 89.809999 94.069997 89.580001 92.679998 211593200 12.261422 -1.46246110365983 -0.911411617286104
552 2009-03-12 92.899997 96.580001 92.000003 96.350002 192114300 12.746958 -0.993405831066507 -0.927810460042185
553 2009-03-13 96.300001 97.200002 95.009998 95.929999 150292100 12.691392 -0.315494137859595 -0.805347195605667
554 2009-03-16 96.53 97.389999 94.179999 95.420001 199311000 12.62392 0.234573010652506 -0.597363154354033
555 2009-03-17 95.239997 99.689999 95.07 99.659998 196661500 13.184865 0.547139461238677 -0.368462631235491
556 2009-03-18 99.909997 103.479999 99.719999 101.52 199009300 13.430941 1.18536209570002 -0.0576976858483894
557 2009-03-19 101.850001 103.199999 100.249998 101.620003 125045200 13.444171 1.82845820600843 0.319533492522975
558 2009-03-20 102.09 103.109997 100.569999 101.590002 173896800 13.440202 2.32219159428404 0.720065112875188
559 2009-03-23 102.710001 108.159999 101.749999 107.660001 166599300 14.243253 2.72611500763735 1.12127509182762
560 2009-03-24 106.359998 109.440001 105.390002 106.500001 160153000 14.089787 3.30212105384469 1.55744428423103
561 2009-03-25 107.579999 108.359997 103.860001 106.490001 161654500 14.088464 3.80139935515349 2.00623529841553
562 2009-03-26 107.829998 109.98 107.579999 109.869998 154063000 14.535633 4.15709368120418 2.43640697497326
563 2009-03-27 108.23 108.530001 106.399999 106.850002 123218200 14.136092 4.41002299783522 2.83113017954565
564 2009-03-30 104.510002 105.01 102.609999 104.490002 125699000 13.823867 4.26049677575266 3.11700349878705
565 2009-03-31 105.449997 107.450003 105 105.120003 142520000 13.907215 4.16610720313166 3.32682423965597
566 2009-04-01 104.089999 108.999998 103.890001 108.689998 147343000 14.37952 3.93722011638604 3.44890341500199
567 2009-04-02 110.139997 114.749996 109.780003 112.710003 203091700 14.911361 4.17833618787027 3.59478996957564
568 2009-04-03 114.189997 116.130001 113.519995 115.989998 159060300 15.345299 4.61918177909213 3.79966833147894
569 2009-04-06 114.940001 118.749994 113.280003 118.450001 164516100 15.670754 4.95474574654298 4.03068381449175
570 2009-04-07 116.529997 116.67 114.189997 115.000002 134145200 15.214324 5.26668998821995 4.27788504923739
571 2009-04-08 115.429998 116.790003 114.580006 116.320005 113907500 15.388959 5.35902305233333 4.49411264985658
572 2009-04-09 118.42 119.999996 117.960003 119.57 132689200 15.818928 5.57855218113668 4.7110005561126
573 2009-04-13 120.009996 120.980005 119 120.220001 97309100 15.904922 5.78938731288257 4.92667790746659
574 2009-04-14 119.57 120.17 117.25 118.309998 113655500 15.652232 5.84652042641993 5.11064641125726
575 2009-04-15 117.199999 118.249996 115.760006 117.639996 103220600 15.563591 5.65114496215979 5.21874612143777
576 2009-04-16 119.190004 123.150002 118.789995 121.450003 148361500 16.067649 5.56917253515647 5.28883140418151
577 2009-04-17 121.179996 124.25 120.250002 123.419994 124373900 16.328276 5.57424069138241 5.34591326162169
578 2009-04-20 121.729996 122.989998 119.160004 120.499994 116616500 15.941965 5.54616033789967 5.38596267687729
579 2009-04-21 118.889997 122.140005 118.600004 121.759996 117671400 16.108661 5.26204716953069 5.36117957540797
580 2009-04-22 122.630003 125.349998 121.199997 121.510004 234691800 16.075588 5.23197098384967 5.33533785709631
581 2009-04-23 126.620001 127.200001 123.509996 125.4 236289200 16.590228 5.41185160088797 5.35064060585464
582 2009-04-24 124.639996 125.139994 122.969997 123.900005 135191000 16.391781 5.35028115754623 5.35056871619296
583 2009-04-27 122.899996 125.000004 122.660004 124.729998 120172500 16.501588 5.12133576622482 5.30472212619933
584 2009-04-28 123.350006 126.210005 123.260004 123.900005 113964200 16.391781 4.91143467623181 5.22606463620583
585 2009-04-29 124.85 126.850006 123.830004 125.139994 114527700 16.55583 4.78783197022052 5.13841810300877
586 2009-04-30 126.220005 126.999996 124.920002 125.829996 124622400 16.647116 4.72330519140978 5.05539552068897
587 2009-05-01 125.799995 127.950005 125.799995 127.240002 99379000 16.833657 4.58822503662932 4.96196142387704
588 2009-05-04 128.239998 132.249996 127.679998 132.070005 152339600 17.47266 4.58569454468212 4.88670804803806
589 2009-05-05 131.749998 132.859997 131.119997 132.709993 99563800 17.557329 4.75237631072534 4.85984170057551
590 2009-05-06 133.329994 133.499998 130.220003 132.500002 118384700 17.529547 4.92158947107901 4.87219125467621
591 2009-05-07 132.329998 132.389999 127.900003 129.060003 132944000 17.074441 4.92749920530078 4.88325284480113
592 2009-05-08 129.040003 131.23 126.260006 129.190006 116991000 17.09164 4.66533760657533 4.83966979715597
593 2009-05-11 127.370005 130.959993 127.119999 129.570002 101164700 17.141913 4.30113941499859 4.73196372072449
594 2009-05-12 129.560001 129.710005 123.250004 124.420004 152370400 16.460576 4.10384328628599 4.60633963383679
595 2009-05-13 123.210003 124.019995 119.379995 119.489998 148992900 15.808344 3.5036976884836 4.38581124476615
596 2009-05-14 119.780005 123.529997 119.700003 122.949997 111956600 16.266096 2.77660409927187 4.0639698156673
597 2009-05-15 122.319996 124.619995 121.610006 122.419998 91891800 16.195978 2.33603273987055 3.71838240050795
598 2009-05-18 123.730001 126.700003 121.570005 126.650002 114710400 16.755601 2.0542567624495 3.38555727289626
599 2009-05-19 126.820005 129.309996 125.739994 127.450006 93105600 16.861441 2.00736257969321 3.10991833425565
600 2009-05-20 127.629997 129.209993 125.299997 125.869997 97146000 16.652408 1.99872558990188 2.8876797853849
601 2009-05-21 125.149994 126.780005 122.889996 124.179998 101986500 16.428824 1.81109099149044 2.67236202660601
602 2009-05-22 124.049995 124.179998 121.749996 122.5 74499600 16.206563 1.57350054093532 2.45258972947187
603 2009-05-26 124.759998 130.830004 124.549994 130.780003 159231800 17.301994 1.41474034660174 2.24501985289784
604 2009-05-27 131.779999 134.980005 130.910006 133.050001 161605500 17.602312 1.71996936340666 2.14000975499961
605 2009-05-28 133.449997 135.390001 132.030005 135.069994 121888200 17.869553 2.0409349213925 2.12019478827819
606 2009-05-29 135.390001 135.9 133.850006 135.809998 114133600 17.967455 2.3856087866309 2.17327758794873
607 2009-06-01 136.469999 139.99 136.000002 139.349998 113124900 18.435792 2.68978950758312 2.27657997187561
608 2009-06-02 138.990004 141.340004 138.350002 139.490002 114055900 18.454314 3.04591542034605 2.43044706156969
609 2009-06-03 140 141.109999 139.070005 140.949995 141299900 18.647469 3.34429103652412 2.61321585656058
610 2009-06-04 140.130003 144.180002 140.040001 143.740005 137658500 19.016583 3.54125446765192 2.79882357877885
611 2009-06-05 145.310001 146.4 143.209993 144.67 158179000 19.13962 3.95627739895836 3.03031434281475
612 2009-06-08 143.819994 144.230003 139.43 143.849995 232913100 19.031134 4.13898533670445 3.25204854159269
613 2009-06-09 143.809994 144.559998 140.549999 142.719995 169241100 18.881637 4.2281975097898 3.44727833523211
614 2009-06-10 142.279999 142.35 138.300001 140.250006 172155900 18.554861 4.15698399456115 3.58921946709792
615 2009-06-11 139.550003 141.559996 138.549994 139.949999 131205900 18.515171 3.89439761221184 3.6502550961207
616 2009-06-12 138.809999 139.100006 136.040003 136.969997 140771400 18.120921 3.60126991244172 3.64045805938491
617 2009-06-15 136.010002 136.929996 134.890003 136.090004 134937600 18.004499 3.16901497906632 3.54616944332119
618 2009-06-16 136.660004 138.470005 136.100004 136.349997 128701300 18.038896 2.83213246908587 3.40336204847413
619 2009-06-17 136.670004 137.449995 134.529995 135.580006 142853200 17.937027 2.53669069861784 3.23002777850287
620 2009-06-18 136.110004 137.999994 135.590006 135.879999 106920100 17.976716 2.24396095354495 3.03281441351129
621 2009-06-19 138.069996 139.500002 136.899996 139.480001 180464200 18.452991 2.10300922077453 2.84685337496394
622 2009-06-22 140.670002 141.559996 136.329996 137.370007 158728500 18.173842 2.11903504599367 2.70128970916988
623 2009-06-23 136.399998 136.949997 132.879997 134.009996 176633100 17.729317 1.85970278988123 2.53297232531215
624 2009-06-24 135.420002 137.499996 134.860003 136.219994 121381400 18.021697 1.57853573192419 2.34208500663456
625 2009-06-25 135.749996 140.200005 135.209997 139.859997 147361900 18.503264 1.3594731602864 2.14556263736493
626 2009-06-26 139.789995 143.560001 139.739994 142.440002 109846100 18.844594 1.40729462579254 1.99790903505045
627 2009-06-29 143.459999 143.949997 141.539995 141.970005 141904000 18.782414 1.64008993249838 1.92634521454004
628 2009-06-30 142.580006 143.799994 141.800001 142.430002 108556000 18.843271 1.75092528939014 1.89126122951006
629 2009-07-01 143.5 144.66 142.520004 142.829998 103544700 18.89619 1.86902553937291 1.88681409148263
630 2009-07-02 141.250002 142.829998 139.789995 140.02 92619800 18.524432 1.81056030929341 1.87156333504478
631 2009-07-06 138.699997 138.990004 136.249994 138.609995 124672100 18.33789 1.59838253304152 1.81692717464413
632 2009-07-07 138.480005 139.680006 135.179996 135.400002 115399200 17.913213 1.40142120823896 1.7338259813631
633 2009-07-08 135.92 138.039995 134.420006 137.220003 143982300 18.153996 1.0844251614164 1.60394581737376
634 2009-07-09 137.760002 137.989994 135.93 136.359997 85756300 18.040219 0.929266922528305 1.46901003840467
635 2009-07-10 136.339996 138.970003 136.319996 138.520006 111318900 18.325985 0.71534161763025 1.31827635424978
636 2009-07-13 139.540003 142.34 137.529997 142.34 120875300 18.831364 0.723975593835724 1.19941620216697
637 2009-07-14 142.030006 143.180006 141.16 142.269999 86811900 18.822103 0.865383356814453 1.13260963309647
638 2009-07-15 145.039995 147 144.320005 146.879997 121396800 19.431999 1.13737252700588 1.13356221187835
639 2009-07-16 145.759998 148.019997 145.569994 147.519999 98392700 19.51667 1.37619466481553 1.18208870246579
640 2009-07-17 149.079994 152.019995 148.629997 151.750002 150538500 20.076293 1.73229838655102 1.29213063928283
641 2009-07-20 153.269997 155.039997 150.889996 152.910002 183881600 20.229759 2.22055629338993 1.47781577010425
642 2009-07-21 153.289997 153.43 149.749996 151.509996 218695400 20.044541 2.57162020357908 1.69657665679922
643 2009-07-22 157.790007 158.730001 156.109995 156.739996 218526000 20.736462 3.0563801850128 1.96853736244194
644 2009-07-23 156.629993 158.439995 155.559996 157.819994 131740700 20.879344 3.32967474076928 2.24076483810741
645 2009-07-24 156.950001 160.000004 156.500004 159.990004 109590600 21.166433 3.5169130442487 2.49599447933566
646 2009-07-27 160.169994 160.879997 157.259995 160.100006 108327800 21.180986 3.78860113621673 2.75451581071188
647 2009-07-28 158.880005 160.100006 157.600002 160.000004 90888700 21.167756 3.88382327689107 2.98037730394772
648 2009-07-29 158.900005 160.450001 158.250004 160.030005 95539500 21.171725 3.91097590125591 3.16649702340936
649 2009-07-30 161.700003 164.720005 161.499998 162.790001 117401200 21.536868 4.02899341052148 3.33899630083178
650 2009-07-31 162.990005 164.999998 162.910004 163.390001 105634200 21.616247 4.13673008537363 3.49854305774015
651 2009-08-03 165.210003 166.639996 164.869995 166.430004 98560000 22.018435 4.28179185424409 3.65519281704094
652 2009-08-04 164.929996 165.569998 164.209993 165.549997 98952700 21.902011 4.32671597738477 3.7894974491097
653 2009-08-05 165.750002 167.389999 164.209993 165.110001 105795900 21.8438 4.34933503736965 3.90146496676169
654 2009-08-06 165.579998 166.510006 163.089994 163.91 85404200 21.685042 4.30504206494096 3.98218038639755
655 2009-08-07 165.489996 166.599995 164.799994 165.509996 96838700 21.896719 4.21383181885417 4.02851067288887
656 2009-08-10 165.66 166.599995 163.659994 164.720005 75073600 21.792205 4.10044731797241 4.04289800190558
657 2009-08-11 163.689995 164.379997 161.879993 162.830002 88835600 21.54216 3.86612392166095 4.00754318585665
658 2009-08-12 162.549995 166.709997 162.459993 165.310005 111267800 21.870261 3.5818208145457 3.92239871159446
659 2009-08-13 166.649996 168.670002 166.500006 168.419996 109995200 22.281708 3.51944232428851 3.84180743413327
660 2009-08-14 167.939999 168.230005 165.529997 166.779999 76454000 22.064739 3.49170484318324 3.77178691594327
661 2009-08-17 163.550005 163.590006 159.420004 159.589994 131095300 21.113512 3.21439980322558 3.66030949339973
662 2009-08-18 161.630001 164.239994 161.409996 164.000002 107788100 21.696949 2.86672516647308 3.5015926280144
663 2009-08-19 162.75 165.300005 162.450006 164.600002 103317900 21.776328 2.61667223785225 3.32460854998197
664 2009-08-20 164.979998 166.719997 164.610003 166.330002 85507800 22.005205 2.50000480875341 3.15968780173626
665 2009-08-21 167.650005 169.370005 166.799999 169.220001 104018600 22.387547 2.50973190739789 3.02969662286859
666 2009-08-24 170.119995 170.709995 168.270006 169.059998 101732400 22.366379 2.60708896622233 2.94517509153933
667 2009-08-25 169.459993 170.940001 169.129999 169.400005 81088700 22.411361 2.61962781720189 2.88006563667184
668 2009-08-26 168.919994 169.549995 166.759998 167.41 75999700 22.148087 2.57223957821413 2.8185004249803
669 2009-08-27 168.750004 169.569996 164.829994 169.450006 112295400 22.417977 2.49675206099502 2.75415075218325
670 2009-08-28 172.270004 172.489996 168.529999 170.049994 113425200 22.497354 2.57661122315975 2.71864284637855
671 2009-08-31 168.160004 168.850006 166.500006 168.210005 77834400 22.253926 2.41231979144609 2.65737823539206
672 2009-09-01 167.99 170.000006 164.939997 165.300005 117257000 21.868938 2.24785932970355 2.57547445425436
673 2009-09-02 164.620003 167.610004 164.110004 165.180002 91062300 21.853061 1.93258932118561 2.44689742764061
674 2009-09-03 166.440004 167.100006 164.999998 166.549994 73488800 22.034309 1.7506732762598 2.30765259736444
675 2009-09-04 167.279997 170.699995 167.090006 170.309999 93657200 22.531752 1.62839280616247 2.17180063912405
676 2009-09-08 172.979994 173.139997 171.999998 172.930006 78761900 22.878375 1.78558133239628 2.0945567777785
677 2009-09-09 172.780003 174.470001 169.699999 171.140005 202771800 22.641561 1.87711696012505 2.05106881424781
678 2009-09-10 172.059999 173.25 170.809998 172.559998 122783500 22.829424 1.89215717593223 2.01928648658469
679 2009-09-11 172.910006 173.179998 170.869999 172.160002 87240300 22.776505 1.9215852472247 1.99974623871269
680 2009-09-14 170.829998 173.900002 170.249998 173.719997 80502800 22.98289 1.82422034694545 1.96464106035924
681 2009-09-15 174.040005 175.650002 173.589994 175.160004 106617700 23.1734 1.87743830127682 1.94720050854276
682 2009-09-16 177.990002 182.750004 177.879999 181.869997 188505800 24.061122 2.0807062917525 1.97390166518471
683 2009-09-17 181.98 186.790003 181.969999 184.550005 202643000 24.415683 2.39775509389346 2.05867235092646
684 2009-09-18 185.829994 186.549997 184.759996 185.020002 150395700 24.477863 2.7898530155924 2.20490848385965
685 2009-09-21 184.289999 185.160006 181.620005 184.020006 109428900 24.345565 2.98879825665253 2.36168643841822
686 2009-09-22 185.190006 185.379997 182.850006 184.480003 89188400 24.406422 3.14690376621276 2.51872990397713
687 2009-09-23 185.399998 188.899998 185.030003 185.5 148390900 24.541366 3.24046038754566 2.66307600069084
688 2009-09-24 187.199999 187.699997 182.770004 183.820002 137720100 24.319105 3.35350954713116 2.8011627099789
689 2009-09-25 182.01 185.5 181.440001 182.369995 111309800 24.127271 3.17126188723191 2.8751825454295
690 2009-09-28 183.870003 186.68 183.330004 186.150002 84361200 24.62736 3.07398319953105 2.91494267624981
691 2009-09-29 186.730001 187.400003 184.309999 185.379997 86346400 24.52549 3.0874725539729 2.94944865179443
692 2009-09-30 186.130001 186.449995 182.610001 185.349997 134896300 24.521521 3.03464686837285 2.96648829511012
693 2009-10-01 185.349997 186.220003 180.699997 180.860001 131177900 23.927501 2.92336442948209 2.95786352198451
694 2009-10-02 181.41 185.939997 181.349998 184.9 138327000 24.461987 2.63024188792325 2.89233919517226
695 2009-10-05 186.200003 186.860004 184.269999 186.019999 105783300 24.610161 2.57987876154107 2.82984710844602
696 2009-10-06 187.739998 190.009996 187.300001 190.009996 151271400 25.138032 2.57702902961525 2.77928349267987
